Server;Tagname;Value;Timestamp;Questionable;Annotated;Substituted
pi.vkg.ee;GGS5.GG10.TDT16;926.2079;15.03.2019 00:32:18;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;923.9446;15.03.2019 00:32:23;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;926.0159;15.03.2019 00:34:33;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;928.5105;15.03.2019 00:34:38;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;928.5105;15.03.2019 00:35:38;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;930.9158;15.03.2019 00:35:43;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;930.9158;15.03.2019 00:36:43;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;928.7211;15.03.2019 00:36:48;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;928.7211;15.03.2019 00:37:48;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;924.8604;15.03.2019 00:37:53;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;926.2974;15.03.2019 00:40:03;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;930.5948;15.03.2019 00:40:08;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;930.5948;15.03.2019 00:41:08;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;927.2817;15.03.2019 00:41:13;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;927.2817;15.03.2019 00:42:18;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;923.1052;15.03.2019 00:42:23;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;923.1052;15.03.2019 00:43:23;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;918.9683;15.03.2019 00:43:28;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;918.9683;15.03.2019 00:44:28;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;915;15.03.2019 00:44:33;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;915;15.03.2019 00:45:33;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;911.3527;15.03.2019 00:45:38;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;911.3527;15.03.2019 00:46:38;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;907.8;15.03.2019 00:46:43;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;907.8;15.03.2019 00:47:48;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;905.1711;15.03.2019 00:47:53;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;903.6079;15.03.2019 00:49:58;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;910.3079;15.03.2019 00:50:03;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;909.4368;15.03.2019 00:52:13;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;906.4395;15.03.2019 00:52:18;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;906.4395;15.03.2019 00:53:18;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;903.7737;15.03.2019 00:53:23;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;900.6631;15.03.2019 01:03:38;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;905.5185;15.03.2019 01:03:43;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;905.5185;15.03.2019 01:04:48;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;908.679;15.03.2019 01:04:53;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;907.4421;15.03.2019 01:06:58;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;904.1395;15.03.2019 01:07:03;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;900.2211;15.03.2019 01:13:38;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;897.8262;15.03.2019 01:13:43;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;896.8763;15.03.2019 01:15:48;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;894.2632;15.03.2019 01:15:53;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;894.2632;15.03.2019 01:16:53;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;891.2237;15.03.2019 01:16:58;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;891.2237;15.03.2019 01:17:58;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;894.4763;15.03.2019 01:18:03;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;894.4763;15.03.2019 01:19:08;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;897.2106;15.03.2019 01:19:13;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;897.371;15.03.2019 01:21:18;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;894.4238;15.03.2019 01:21:23;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;893.5632;15.03.2019 01:26:48;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;890.7947;15.03.2019 01:26:53;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;890.7947;15.03.2019 01:27:58;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;885.1816;15.03.2019 01:28:03;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;885.1816;15.03.2019 01:29:03;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;879.6264;15.03.2019 01:29:08;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;879.6264;15.03.2019 01:30:08;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;886.2185;15.03.2019 01:30:13;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;886.2185;15.03.2019 01:31:13;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;891.5947;15.03.2019 01:31:18;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;891.5947;15.03.2019 01:32:23;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;889.2869;15.03.2019 01:32:28;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;889.2869;15.03.2019 01:33:28;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;882.5237;15.03.2019 01:33:33;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;882.5237;15.03.2019 01:34:33;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;875.6289;15.03.2019 01:34:38;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;875.6289;15.03.2019 01:35:38;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;872.6342;15.03.2019 01:35:43;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;875.4578;15.03.2019 01:38:58;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;872.6763;15.03.2019 01:39:03;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;872.6763;15.03.2019 01:40:03;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;879.0394;15.03.2019 01:40:08;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;878.571;15.03.2019 01:42:23;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;875.5106;15.03.2019 01:42:28;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;875.5106;15.03.2019 01:43:28;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;871.8657;15.03.2019 01:43:33;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;871.8657;15.03.2019 01:44:33;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;864.8474;15.03.2019 01:44:38;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;864.8474;15.03.2019 01:45:38;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;857.166;15.03.2019 01:45:43;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;857.166;15.03.2019 01:46:48;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;851.4999;15.03.2019 01:46:53;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;851.7341;15.03.2019 01:48:58;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;859.5999;15.03.2019 01:49:03;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;859.5999;15.03.2019 01:50:03;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;852.9973;15.03.2019 01:50:08;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;852.9973;15.03.2019 01:51:13;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;846.05;15.03.2019 01:51:18;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;846.05;15.03.2019 01:52:18;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;840.7184;15.03.2019 01:52:23;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;840.7184;15.03.2019 01:53:23;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;837.5947;15.03.2019 01:53:28;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;837.5947;15.03.2019 01:54:28;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;840.9921;15.03.2019 01:54:33;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;840.9921;15.03.2019 01:55:38;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;851.2;15.03.2019 01:55:43;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;850.9158;15.03.2019 01:57:53;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;845.2659;15.03.2019 01:57:58;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;845.2659;15.03.2019 01:59:03;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;838.0474;15.03.2019 01:59:08;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;836.6369;15.03.2019 02:02:28;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;840.666;15.03.2019 02:02:33;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;840.666;15.03.2019 02:03:38;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;849.9052;15.03.2019 02:03:43;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;847.9238;15.03.2019 02:08:03;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;842.1289;15.03.2019 02:08:08;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;842.1289;15.03.2019 02:09:08;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;849.179;15.03.2019 02:09:13;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;849.179;15.03.2019 02:10:13;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;856.2448;15.03.2019 02:10:18;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;854.321;15.03.2019 02:12:28;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;851.371;15.03.2019 02:12:33;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;851.371;15.03.2019 02:13:33;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;848.4894;15.03.2019 02:13:38;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;848.4894;15.03.2019 02:14:38;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;843.1421;15.03.2019 02:14:43;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;843.1421;15.03.2019 02:15:48;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;839.1289;15.03.2019 02:15:53;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;839.1289;15.03.2019 02:16:53;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;843.2368;15.03.2019 02:16:58;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;843.2368;15.03.2019 02:17:58;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;839.7763;15.03.2019 02:18:03;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;839.7763;15.03.2019 02:19:03;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;836.5552;15.03.2019 02:19:08;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;836.5552;15.03.2019 02:20:13;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;832.6342;15.03.2019 02:20:18;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;832.6342;15.03.2019 02:21:18;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;827.8394;15.03.2019 02:21:23;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;827.8394;15.03.2019 02:22:23;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;832.1552;15.03.2019 02:22:28;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;832.1552;15.03.2019 02:23:28;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;836.7184;15.03.2019 02:23:33;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;836.7184;15.03.2019 02:24:38;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;833.5078;15.03.2019 02:24:43;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;833.5078;15.03.2019 02:25:43;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;829.3211;15.03.2019 02:25:48;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;829.3211;15.03.2019 02:26:48;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;824.3448;15.03.2019 02:26:53;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;824.3448;15.03.2019 02:27:53;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;821.7132;15.03.2019 02:27:58;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;821.7132;15.03.2019 02:29:03;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;831.8657;15.03.2019 02:29:08;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;831.8657;15.03.2019 02:30:08;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;826.8631;15.03.2019 02:30:13;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;826.8631;15.03.2019 02:31:13;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;820.5474;15.03.2019 02:31:18;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;820.5474;15.03.2019 02:32:18;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;814.9341;15.03.2019 02:32:23;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;813.2842;15.03.2019 02:34:33;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;817.5369;15.03.2019 02:34:38;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;817.8474;15.03.2019 02:36:43;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;813.6422;15.03.2019 02:36:48;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;813.6422;15.03.2019 02:37:53;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;809.0579;15.03.2019 02:37:58;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;809.0579;15.03.2019 02:38:58;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;805.4658;15.03.2019 02:39:03;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;805.4658;15.03.2019 02:40:03;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;822.3105;15.03.2019 02:40:08;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;823.2158;15.03.2019 02:42:18;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;819.1289;15.03.2019 02:42:23;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;819.1289;15.03.2019 02:43:23;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;814.9631;15.03.2019 02:43:28;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;814.9631;15.03.2019 02:44:28;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;809.992;15.03.2019 02:44:33;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;809.4606;15.03.2019 02:46:43;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;816.3;15.03.2019 02:46:48;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;817.7422;15.03.2019 02:48:53;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;812.9737;15.03.2019 02:48:58;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;812.9737;15.03.2019 02:49:58;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;802.7581;15.03.2019 02:50:03;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;804.6315;15.03.2019 02:52:13;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;816.9263;15.03.2019 02:52:18;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;816.9263;15.03.2019 02:53:23;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;824.4183;15.03.2019 02:53:28;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;823.7737;15.03.2019 02:55:33;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;820.8711;15.03.2019 02:55:38;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;820.4633;15.03.2019 02:57:53;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;827.1131;15.03.2019 02:57:58;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;827.1131;15.03.2019 02:59:08;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;833.2315;15.03.2019 02:59:13;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;833.2315;15.03.2019 03:00:13;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;828.2473;15.03.2019 03:00:18;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;826.6526;15.03.2019 03:02:28;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;835.0052;15.03.2019 03:02:33;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;835.0052;15.03.2019 03:03:33;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;841.5527;15.03.2019 03:03:38;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;841.5527;15.03.2019 03:04:43;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;837.9656;15.03.2019 03:04:48;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;837.9656;15.03.2019 03:05:48;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;829.1684;15.03.2019 03:05:53;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;829.1684;15.03.2019 03:06:53;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;826.1078;15.03.2019 03:06:58;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;826.1078;15.03.2019 03:07:58;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;844.2974;15.03.2019 03:08:03;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;844.2974;15.03.2019 03:09:03;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;840.6078;15.03.2019 03:09:08;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;840.6078;15.03.2019 03:10:13;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;831.3552;15.03.2019 03:10:18;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;831.3552;15.03.2019 03:11:18;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;828.9658;15.03.2019 03:11:23;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;828.9658;15.03.2019 03:12:23;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;836.7791;15.03.2019 03:12:28;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;836.7791;15.03.2019 03:13:28;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;841.8684;15.03.2019 03:13:33;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;841.8684;15.03.2019 03:14:33;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;835.9368;15.03.2019 03:14:38;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;835.9368;15.03.2019 03:15:43;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;827.3737;15.03.2019 03:15:48;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;827.3079;15.03.2019 03:17:53;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;835.4895;15.03.2019 03:17:58;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;835.4895;15.03.2019 03:19:03;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;830.8315;15.03.2019 03:19:08;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;830.8315;15.03.2019 03:20:08;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;825.8264;15.03.2019 03:20:13;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;825.8264;15.03.2019 03:21:13;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;828.4026;15.03.2019 03:21:18;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;828.4026;15.03.2019 03:22:18;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;833.1396;15.03.2019 03:22:23;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;832.4421;15.03.2019 03:24:33;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;826.8948;15.03.2019 03:24:38;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;826.8948;15.03.2019 03:25:38;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;822.9343;15.03.2019 03:25:43;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;822.9343;15.03.2019 03:26:43;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;825.8736;15.03.2019 03:26:48;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;825.8736;15.03.2019 03:27:48;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;828.3396;15.03.2019 03:27:53;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;826.4158;15.03.2019 03:30:03;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;821.008;15.03.2019 03:30:08;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;819.3422;15.03.2019 03:34:28;False;Not Annotated;False
pi.vkg.ee;GGS5.GG10.TDT16;817.2078;15.03.2019 03:35:33;False;Not Annotated;False
