Server;Tagname;Value;Timestamp;Questionable;Annotated;Substituted
pi.vkg.ee;GGS5.GG12.TDT8;860.0613;16.03.2019 10:56:33;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;859.5856;16.03.2019 10:58:58;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;851.8954;16.03.2019 10:59:04;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;851.8954;16.03.2019 11:00:08;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;855.7009;16.03.2019 11:00:13;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;855.7009;16.03.2019 11:01:18;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;851.1027;16.03.2019 11:01:23;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;851.6577;16.03.2019 11:04:33;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;848.209;16.03.2019 11:04:38;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;849.0811;16.03.2019 11:13:23;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;851.2612;16.03.2019 11:15:38;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;848.7244;16.03.2019 11:15:43;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;848.7244;16.03.2019 11:16:43;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;845.0378;16.03.2019 11:16:48;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;844.5621;16.03.2019 11:18:53;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;846.7424;16.03.2019 11:18:58;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;846.7424;16.03.2019 11:20:03;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;849.3982;16.03.2019 11:20:08;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;848.5261;16.03.2019 11:22:13;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;846.1874;16.03.2019 11:22:18;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;846.5838;16.03.2019 11:27:43;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;844.6018;16.03.2019 11:28:48;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;842.2234;16.03.2019 11:28:53;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;840.5585;16.03.2019 11:37:43;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;841.1531;16.03.2019 11:55:23;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;844.0072;16.03.2019 11:55:28;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;843.8486;16.03.2019 11:58:58;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;846.1081;16.03.2019 11:59:03;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;846.1081;16.03.2019 12:00:08;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;849.3586;16.03.2019 12:00:13;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;849.319;16.03.2019 12:02:33;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;846.1081;16.03.2019 12:02:38;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;845.9496;16.03.2019 12:05:53;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;849.1207;16.03.2019 12:05:58;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;849.7946;16.03.2019 12:08:08;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;847.0198;16.03.2019 12:08:13;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;842.0649;16.03.2019 12:15:53;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;845.1567;16.03.2019 12:15:58;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;845.1567;16.03.2019 12:16:58;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;848.0108;16.03.2019 12:17:03;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;847.5748;16.03.2019 12:19:08;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;841.3513;16.03.2019 12:19:13;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;843.4523;16.03.2019 12:22:33;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;845.8306;16.03.2019 12:22:38;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;846.5442;16.03.2019 12:24:43;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;843.9676;16.03.2019 12:24:48;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;842.0649;16.03.2019 12:26:58;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;844.7208;16.03.2019 12:27:03;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;844.7208;16.03.2019 12:28:03;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;848.7639;16.03.2019 12:28:08;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;849.0811;16.03.2019 12:31:23;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;846.782;16.03.2019 12:31:28;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;846.3856;16.03.2019 12:34:38;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;849.3982;16.03.2019 12:34:43;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;847.3766;16.03.2019 12:39:03;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;849.9135;16.03.2019 12:39:08;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;850.9838;16.03.2019 12:41:18;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;847.2181;16.03.2019 12:42:28;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;847.7333;16.03.2019 12:44:38;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;850.5081;16.03.2019 12:44:43;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;850.5081;16.03.2019 12:45:43;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;853.4414;16.03.2019 12:45:48;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;854.7496;16.03.2019 12:47:58;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;852.0937;16.03.2019 12:48:03;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;852.0937;16.03.2019 12:49:03;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;847.8126;16.03.2019 12:49:08;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;847.5748;16.03.2019 12:51:13;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;851.4595;16.03.2019 12:53:28;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;848.5261;16.03.2019 12:53:33;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;846.5442;16.03.2019 12:56:43;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;849.319;16.03.2019 12:56:48;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;851.063;16.03.2019 13:00:18;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;848.4072;16.03.2019 13:00:23;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;842.8181;16.03.2019 13:08:03;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;844.364;16.03.2019 13:09:13;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;847.9712;16.03.2019 13:09:18;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;845.5532;16.03.2019 13:12:28;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;842.9766;16.03.2019 13:12:33;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;843.6505;16.03.2019 13:14:43;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;846.1081;16.03.2019 13:14:48;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;847.6144;16.03.2019 13:16:53;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;844.4036;16.03.2019 13:16:58;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;841.4306;16.03.2019 13:20:13;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;843.5712;16.03.2019 13:21:18;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;847.0198;16.03.2019 13:21:23;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;845.1964;16.03.2019 13:25:43;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;847.6937;16.03.2019 13:25:48;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;847.6937;16.03.2019 13:26:48;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;850.8649;16.03.2019 13:26:53;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;850.3892;16.03.2019 13:29:03;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;847.4955;16.03.2019 13:29:08;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;847.3369;16.03.2019 13:32:18;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;850.9838;16.03.2019 13:32:23;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;853.0847;16.03.2019 13:34:33;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;849.319;16.03.2019 13:34:38;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;849.319;16.03.2019 13:35:38;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;847.1387;16.03.2019 13:35:43;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;849.0018;16.03.2019 13:37:53;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;852.1334;16.03.2019 13:37:58;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;852.3315;16.03.2019 13:40:03;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;850.1117;16.03.2019 13:40:08;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;848.3676;16.03.2019 13:42:18;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;851.1423;16.03.2019 13:42:23;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;855.9387;16.03.2019 13:46:38;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;852.5297;16.03.2019 13:46:43;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;852.5297;16.03.2019 13:47:48;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;849.9135;16.03.2019 13:47:53;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;850.5081;16.03.2019 13:54:23;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;852.8865;16.03.2019 13:54:28;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;852.8865;16.03.2019 13:55:28;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;848.8829;16.03.2019 13:55:33;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;848.8829;16.03.2019 13:56:38;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;845.355;16.03.2019 13:56:43;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;845.355;16.03.2019 13:57:53;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;850.191;16.03.2019 13:57:58;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;850.191;16.03.2019 13:59:03;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;853.2829;16.03.2019 13:59:08;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;853.2829;16.03.2019 14:00:13;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;855.9387;16.03.2019 14:00:18;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;855.1063;16.03.2019 14:02:28;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;852.8865;16.03.2019 14:02:33;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;852.8865;16.03.2019 14:03:33;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;848.5261;16.03.2019 14:03:38;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;845.7117;16.03.2019 14:09:03;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;841.3513;16.03.2019 14:11:23;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;839.845;16.03.2019 14:17:53;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;842.7388;16.03.2019 14:17:58;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;842.7388;16.03.2019 14:18:58;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;850.3495;16.03.2019 14:19:03;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;852.1334;16.03.2019 14:21:13;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;846.7027;16.03.2019 14:21:18;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;846.7027;16.03.2019 14:22:18;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;843.2144;16.03.2019 14:22:23;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;843.2144;16.03.2019 14:23:23;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;849.9927;16.03.2019 14:23:28;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;851.3802;16.03.2019 14:25:38;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;846.5045;16.03.2019 14:25:43;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;847.6937;16.03.2019 14:27:48;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;845.1964;16.03.2019 14:27:53;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;845.7513;16.03.2019 14:37:43;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;843.1748;16.03.2019 14:42:08;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;843.6108;16.03.2019 14:53:08;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;843.2144;16.03.2019 14:57:53;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;841.0342;16.03.2019 15:07:58;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;837.9819;16.03.2019 15:20:13;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;837.9819;16.03.2019 15:21:18;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;840.4792;16.03.2019 15:21:23;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;837.2288;16.03.2019 15:24:38;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;837.2685;16.03.2019 15:38:53;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;838.3784;16.03.2019 15:42:13;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;835.4054;16.03.2019 16:15:38;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;838.8541;16.03.2019 16:27:48;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;838.2991;16.03.2019 16:31:08;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;836.7928;16.03.2019 16:33:23;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;838.2198;16.03.2019 16:35:33;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;840.3604;16.03.2019 16:35:38;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;841.827;16.03.2019 16:45:28;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;846.8217;16.03.2019 16:47:43;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;843.0162;16.03.2019 16:51:03;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;843.9279;16.03.2019 16:53:13;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;846.1081;16.03.2019 16:53:18;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;846.7424;16.03.2019 16:56:33;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;846.1874;16.03.2019 17:01:18;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;844.1261;16.03.2019 17:02:23;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;840.955;16.03.2019 17:02:28;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;837.7045;16.03.2019 17:07:53;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;837.1892;16.03.2019 17:14:33;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;839.2108;16.03.2019 17:16:48;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;837.8631;16.03.2019 17:20:03;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;840.0433;16.03.2019 17:20:08;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;841.5892;16.03.2019 17:25:38;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;845.0378;16.03.2019 17:25:43;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;846.9405;16.03.2019 17:31:08;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;849.3982;16.03.2019 17:31:13;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;849.3982;16.03.2019 17:32:13;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;851.7766;16.03.2019 17:32:18;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;851.7766;16.03.2019 17:33:18;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;854.036;16.03.2019 17:33:23;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;850.4684;16.03.2019 17:37:43;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;852.8865;16.03.2019 17:37:48;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;852.8865;16.03.2019 17:38:48;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;850.5081;16.03.2019 17:38:53;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;850.5081;16.03.2019 17:39:53;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;845.1567;16.03.2019 17:39:58;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;846.1874;16.03.2019 17:43:13;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;842.7784;16.03.2019 17:43:18;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;842.7784;16.03.2019 17:44:18;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;840.4792;16.03.2019 17:44:23;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;842.0252;16.03.2019 17:46:33;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;845.3153;16.03.2019 17:46:38;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;845.3153;16.03.2019 17:47:38;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;848.3279;16.03.2019 17:47:43;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;848.3279;16.03.2019 17:48:43;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;853.6396;16.03.2019 17:48:48;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;853.6396;16.03.2019 17:49:53;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;858.4756;16.03.2019 17:49:58;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;858.4756;16.03.2019 17:50:58;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;852.2523;16.03.2019 17:51:03;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;852.2523;16.03.2019 17:52:03;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;846.9405;16.03.2019 17:52:08;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;846.9405;16.03.2019 17:53:08;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;842.2631;16.03.2019 17:53:13;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;842.2631;16.03.2019 17:54:13;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;849.0811;16.03.2019 17:54:18;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;845.0378;16.03.2019 17:57:48;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;848.6847;16.03.2019 17:57:53;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;849.7549;16.03.2019 18:00:03;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;853.5207;16.03.2019 18:00:08;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;853.5207;16.03.2019 18:01:13;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;858.1189;16.03.2019 18:01:18;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;858.1189;16.03.2019 18:02:18;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;860.8144;16.03.2019 18:02:23;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;860.8144;16.03.2019 18:03:23;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;863.391;16.03.2019 18:03:28;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;861.5676;16.03.2019 18:05:38;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;857.3262;16.03.2019 18:05:43;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;855.6216;16.03.2019 18:07:48;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;858.8721;16.03.2019 18:07:53;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;858.8721;16.03.2019 18:08:53;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;854.7496;16.03.2019 18:08:58;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;853.4414;16.03.2019 18:11:08;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;848.9225;16.03.2019 18:11:13;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;848.9225;16.03.2019 18:12:13;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;845.1567;16.03.2019 18:12:18;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;845.1567;16.03.2019 18:13:23;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;842.2234;16.03.2019 18:13:28;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;842.2234;16.03.2019 18:14:28;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;845.1964;16.03.2019 18:14:33;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;845.1964;16.03.2019 18:15:33;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;841.4703;16.03.2019 18:15:38;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;841.4703;16.03.2019 18:16:38;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;848.9225;16.03.2019 18:16:43;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;851.063;16.03.2019 18:18:53;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;847.9712;16.03.2019 18:18:58;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;847.9712;16.03.2019 18:19:58;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;844.4432;16.03.2019 18:20:03;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;845.355;16.03.2019 18:22:13;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;852.0937;16.03.2019 18:22:18;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;853.045;16.03.2019 18:24:23;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;849.5171;16.03.2019 18:25:38;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;851.4595;16.03.2019 18:28:48;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;854.2739;16.03.2019 18:28:53;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;854.2739;16.03.2019 18:29:58;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;856.7316;16.03.2019 18:30:03;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;856.7316;16.03.2019 18:31:03;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;850.5478;16.03.2019 18:31:08;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;850.5478;16.03.2019 18:32:08;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;845.1567;16.03.2019 18:32:13;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;845.1567;16.03.2019 18:33:13;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;852.728;16.03.2019 18:33:18;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;853.3622;16.03.2019 18:35:28;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;848.6847;16.03.2019 18:35:33;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;848.8036;16.03.2019 18:38:43;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;854.472;16.03.2019 18:38:48;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;854.472;16.03.2019 18:39:53;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;850.5874;16.03.2019 18:39:58;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;849.4775;16.03.2019 18:42:03;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;853.5604;16.03.2019 18:42:08;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;853.5604;16.03.2019 18:43:08;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;858.5153;16.03.2019 18:43:13;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;858.5153;16.03.2019 18:44:18;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;851.3802;16.03.2019 18:44:23;False;Not Annotated;False
pi.vkg.ee;GGS5.GG12.TDT8;847.6937;16.03.2019 18:55:18;False;Not Annotated;False
